Precio,Ubicacion,Titulo,Atributos,Link,Descripcion_Larga,Precio_Num,m2,Ambientes,Dormitorios,Baños,Tiene_Cochera,Tiene_Balcon,Tiene_Terraza,Tiene_Lavadero,Smart_Amenities,Smart_Seguridad,Smart_Luminoso,A_Refaccionar,Precio_m2,Barrio
122.000,"Coronel Niceto Vega Al 5700, Palermo, Capital Federal",Hermoso Departamento En 1 Piso En Venta 2 Ambientes En Palermo Hollywood,,https://departamento.mercadolibre.com.ar/MLA-3159339350-hermoso-departamento-en-1-piso-en-venta-2-ambientes-en-palermo-hollywood-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,122000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
126.000,"Franklin D. Roosevelt 1583, Belgrano, Capital Federal",Venta Departamento Monoambiente A Estrenar En Belgrano,,https://departamento.mercadolibre.com.ar/MLA-3159760826-venta-departamento-monoambiente-a-estrenar-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,126000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
64.000,"Leopoldo Marechal 1300, Villa Crespo, Capital Federal",Venta Departamento 2 Ambientes Villa Crespo,,https://departamento.mercadolibre.com.ar/MLA-3147866268-venta-departamento-2-ambientes-villa-crespo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,64000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Crespo
85.000,"Cuba Al 2600, Núñez, Capital Federal",Departamento Monoambiente Con Patio En Venta En Nuñez,,https://departamento.mercadolibre.com.ar/MLA-3159383398-departamento-monoambiente-con-patio-en-venta-en-nunez-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,85000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Núñez
900.000,"Oro Al 2200, Palermo Viejo, Capital Federal",Departamento En Palermo Viejo,,https://departamento.mercadolibre.com.ar/MLA-3159377698-departamento-en-palermo-viejo-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,900000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo Viejo
149.900,"Felipe Vallese 1600, Caballito, Capital Federal",Venta 3 Ambientes Cochera Caballito,,https://departamento.mercadolibre.com.ar/MLA-1739671691-venta-3-ambientes-cochera-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,149900,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
420.000,"Zavalia Al 2000, Belgrano, Capital Federal",Departamento - 5 Ambientes Con Dependencia - Espacio Guardacoche Asignado - Baulera - Buen Estado,,https://departamento.mercadolibre.com.ar/MLA-3164202754-departamento-5-ambientes-con-dependencia-espacio-guardacoche-asignado-baulera-buen-estado-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,420000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
280.000,"Arias 2966, Saavedra, Capital Federal",Venta. Departamento 3 Amb. Apto Crédito. Gran Terraza. Nuñez,,https://departamento.mercadolibre.com.ar/MLA-3154653890-venta-departamento-3-amb-apto-credito-gran-terraza-nunez-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,280000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Saavedra
238.000,"Jose Hernandez Al 1900 - Piso 11, Belgrano, Capital Federal",Departamento Reciclado A Nuevo - Venta - 3 Ambientes - Balcones - Belgrano,,https://departamento.mercadolibre.com.ar/MLA-3159344986-departamento-reciclado-a-nuevo-venta-3-ambientes-balcones-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=21&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,238000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
127.900,"Felipe Vallese 1600, Caballito, Capital Federal",Departamento 3 Ambientes Venta Caballito,,https://departamento.mercadolibre.com.ar/MLA-3165313862-departamento-3-ambientes-venta-caballito-_JM#polycard_client=search-desktop&search_layout=grid&position=22&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,127900,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
109.000,"Av. Estado De Israel Al 4700. Entre Loyola Y Aguirre, Villa Crespo, Capital Federal",Venta Departamento 3 Ambientes Villa Crespo C/ Terraza,,https://departamento.mercadolibre.com.ar/MLA-1738040187-venta-departamento-3-ambientes-villa-crespo-c-terraza-_JM#polycard_client=search-desktop&search_layout=grid&position=23&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,109000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Crespo
290.000,"Avenida Luis María Campos 1100, Las Cañitas, Capital Federal",Departamento Pto 4 Amb.venta Las Cañitas Cochera,,https://departamento.mercadolibre.com.ar/MLA-3151856630-departamento-pto-4-ambventa-las-canitas-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=24&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,290000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Las Cañitas
550.000,"Chenaut Al 1700, Las Cañitas, Capital Federal",Departamento En Las Cañitas,,https://departamento.mercadolibre.com.ar/MLA-1736392819-departamento-en-las-canitas-_JM#polycard_client=search-desktop&search_layout=grid&position=25&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,550000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Las Cañitas
195.000,"Avenida Olazábal 2500, Belgrano, Capital Federal",Venta Dto 3 Amb. Gran Patio Y Parrilla En Belgrano,,https://departamento.mercadolibre.com.ar/MLA-3147953614-venta-dto-3-amb-gran-patio-y-parrilla-en-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,195000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
495.000,"Cramer Al 2200 - Piso 2, Belgrano, Capital Federal",Semipiso - Venta - 5 Ambientes - Balcón -2 Cocheras - Dependencia - Belgrano R,,https://departamento.mercadolibre.com.ar/MLA-3153276178-semipiso-venta-5-ambientes-balcon-2-cocheras-dependencia-belgrano-r-_JM#polycard_client=search-desktop&search_layout=grid&position=27&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,495000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
2.500.000,"Av Del Libertador Al 2200, Palermo Chico, Capital Federal","Piso Alto De Categoria En Libertador Y Ocampo, 5 Dorm, Playroom, 3 Cocheras, Cine, Vista Al Rio",,https://departamento.mercadolibre.com.ar/MLA-1740820101-piso-alto-de-categoria-en-libertador-y-ocampo-5-dorm-playroom-3-cocheras-cine-vista-al-rio-_JM#polycard_client=search-desktop&search_layout=grid&position=28&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,2500000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo Chico
375.000,"Marcelo T De Alvear Al 1600, Recoleta, Capital Federal",Marcelo T De Alvear Y Montevideo. Piso Francés Reciclado.,,https://departamento.mercadolibre.com.ar/MLA-1739198377-marcelo-t-de-alvear-y-montevideo-piso-frances-reciclado-_JM#polycard_client=search-desktop&search_layout=grid&position=29&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,375000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
96.000,"Av. Santa Fe 5200, Palermo, Capital Federal",Venta Departamento 2 Ambientes Primer Piso Con Patio En Palermo,,https://departamento.mercadolibre.com.ar/MLA-1736332891-venta-departamento-2-ambientes-primer-piso-con-patio-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=30&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,96000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
850.000,"Rep.dominicana Al 3300, Palermo, Capital Federal",Venta Depto Piso 4 Amb Palermo Reciclado Impecable Blvd Charcas Cochera Doble,,https://departamento.mercadolibre.com.ar/MLA-3160506152-venta-depto-piso-4-amb-palermo-reciclado-impecable-blvd-charcas-cochera-doble-_JM#polycard_client=search-desktop&search_layout=grid&position=31&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,850000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
980.000,"Marcelo T De Alvear Al 600, Retiro, Capital Federal","Piso Alto Edificio Frances, Luminoso, 4 Dorm, 2 Coch, Vista Abierta A Plaza San Martin",,https://departamento.mercadolibre.com.ar/MLA-3160275054-piso-alto-edificio-frances-luminoso-4-dorm-2-coch-vista-abierta-a-plaza-san-martin-_JM#polycard_client=search-desktop&search_layout=grid&position=32&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,980000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Retiro
435.000,"Arcos Al 2000 - Piso 11, Belgrano C, Capital Federal",Semipiso - Venta - 4 Ambientes - Balcon - Cochera - Belgrano C,,https://departamento.mercadolibre.com.ar/MLA-1736340575-semipiso-venta-4-ambientes-balcon-cochera-belgrano-c-_JM#polycard_client=search-desktop&search_layout=grid&position=33&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,435000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano C
214.000,"Felipe Vallese 1600, Caballito, Capital Federal",3 Ambientes Balcón Cochera,,https://departamento.mercadolibre.com.ar/MLA-3165218332-3-ambientes-balcon-cochera-_JM#polycard_client=search-desktop&search_layout=grid&position=34&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,214000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
805.000,"Austria 1700, Recoleta, Capital Federal",Venta 4 Ambientes Terraza Estrenar Coch Recoleta,,https://departamento.mercadolibre.com.ar/MLA-3154668058-venta-4-ambientes-terraza-estrenar-coch-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=35&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,805000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
130.000,"Peña 3100, Recoleta, Capital Federal",Depto. 3 Amb Con Patios - A Refaccionar - Recoleta,,https://departamento.mercadolibre.com.ar/MLA-1742356977-depto-3-amb-con-patios-a-refaccionar-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=36&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,130000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
399.000,"Avenida Ingeniero Huergo 400, Puerto Madero, Capital Federal",Venta Depto 3 Ambientes En Puerto Madero,,https://departamento.mercadolibre.com.ar/MLA-1739652543-venta-depto-3-ambientes-en-puerto-madero-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,399000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Puerto Madero
85.000,"Chiclana Al 3230 3°A, Boedo, Capital Federal",Departamento De 2 Amb En Boedo,,https://departamento.mercadolibre.com.ar/MLA-1741239089-departamento-de-2-amb-en-boedo-_JM#polycard_client=search-desktop&search_layout=grid&position=38&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,85000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Boedo
750.000,"Av. Del Libertado Al 2600, Botánico, Capital Federal",Venta - 5 Ambientes Con Dependencia - Botánico,,https://departamento.mercadolibre.com.ar/MLA-3169636950-venta-5-ambientes-con-dependencia-botanico-_JM#polycard_client=search-desktop&search_layout=grid&position=39&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,750000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Botánico
91.000,"Gallo 900, Almagro, Capital Federal",Depto 1 Amb. Full Amenities A Cuadras De Palermo,,https://departamento.mercadolibre.com.ar/MLA-1742921435-depto-1-amb-full-amenities-a-cuadras-de-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=40&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,91000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Almagro
440.750,"Edificio Minner, Arroyo 800, Retiro, Capital Federal",Departamento En Venta En Retiro 2 Dormitorios,,https://departamento.mercadolibre.com.ar/MLA-1739265847-departamento-en-venta-en-retiro-2-dormitorios-_JM#polycard_client=search-desktop&search_layout=grid&position=41&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,440750,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Retiro
335.000,"Junin Al 1200, Caba, Recoleta, Capital Federal",Departamento 3 Ambientes Con Balcón - En Venta - Recoleta,,https://departamento.mercadolibre.com.ar/MLA-3163448752-departamento-3-ambientes-con-balcon-en-venta-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=42&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,335000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
125.000,"Avenida Teniente General Donato Álvarez 0, Caballito, Capital Federal","2 Ambientes Con Balcón, Terraza Con Parrilla Y Sum",,https://departamento.mercadolibre.com.ar/MLA-3165254326-2-ambientes-con-balcon-terraza-con-parrilla-y-sum-_JM#polycard_client=search-desktop&search_layout=grid&position=43&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,125000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Caballito
137.000,"Coronel Diaz Al 2100, Entre Beruti Y Juucal, Barrio Norte, Capital Federal","Venta Departamento 2 Ambientes Con Dos Patios, En Barrio Norte, Apto Credito Y Profesional",,https://departamento.mercadolibre.com.ar/MLA-3174451428-venta-departamento-2-ambientes-con-dos-patios-en-barrio-norte-apto-credito-y-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=44&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,137000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Barrio Norte
165.000,"Gallo Al 1500, Recoleta, Capital Federal",Venta Departamento 3 Ambientes En Recoleta Con Baulera,,https://departamento.mercadolibre.com.ar/MLA-3174364064-venta-departamento-3-ambientes-en-recoleta-con-baulera-_JM#polycard_client=search-desktop&search_layout=grid&position=45&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,165000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
137.000,"Coronel Diaz Al 2100, Entre Beruti Y Juucal, Recoleta, Capital Federal","Venta Departamento 2 Ambientes Con Dos Patios, En Barrio Norte, Apto Credito Y Profesional",,https://departamento.mercadolibre.com.ar/MLA-1742734221-venta-departamento-2-ambientes-con-dos-patios-en-barrio-norte-apto-credito-y-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=46&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,137000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
137.000,"Coronel Diaz Al 2100, Entre Beruti Y Juucal, Palermo, Capital Federal","Venta Departamento 2 Ambientes Con Dos Patios, En Barrio Norte, Apto Credito Y Profesional",,https://departamento.mercadolibre.com.ar/MLA-1742734211-venta-departamento-2-ambientes-con-dos-patios-en-barrio-norte-apto-credito-y-profesional-_JM#polycard_client=search-desktop&search_layout=grid&position=47&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,137000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
125.000,"Rivadavia Al 1700 Entre Callao Y Rodriguez Peña, Monserrat, Capital Federal","Venta Departamento De 3 Ambientes Con Balcon En Congreso, Apto Profesional Y Credito Hipotecario",,https://departamento.mercadolibre.com.ar/MLA-3174308866-venta-departamento-de-3-ambientes-con-balcon-en-congreso-apto-profesional-y-credito-hipotecario-_JM#polycard_client=search-desktop&search_layout=grid&position=48&type=item&float_highlight=recent_publication&tracking_id=1ff81333-d98e-49e9-a273-064fe8a58543&price_drop=not_apply,,125000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Monserrat
125.0,"Rivadavia Al 1700 Entre Callao Y Rodriguez Peña, San Nicolás, Capital Federal","Venta Departamento De 3 Ambientes Con Balcon En Congreso, Apto Profesional Y Credito Hipotecario",,https://departamento.mercadolibre.com.ar/MLA-3174277428-venta-departamento-de-3-ambientes-con-balcon-en-congreso-apto-profesional-y-credito-hipotecario-_JM#polycard_client=search-desktop&search_layout=grid&position=1&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,125000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,San Nicolás
125.0,"Rivadavia Al 1700 Entre Callao Y Rodriguez Peña, Congreso, Capital Federal","Venta Departamento De 3 Ambientes Con Balcon En Congreso, Apto Profesional Y Credito Hipotecario",,https://departamento.mercadolibre.com.ar/MLA-1742650119-venta-departamento-de-3-ambientes-con-balcon-en-congreso-apto-profesional-y-credito-hipotecario-_JM#polycard_client=search-desktop&search_layout=grid&position=2&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,125000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Congreso
690.0,"Olleros Al 1700, Las Cañitas, Capital Federal","Venta,departamento,las Cañitas ,amoblado,3 Dormitorios,con Cochera, A Nuevo!",,https://departamento.mercadolibre.com.ar/MLA-3153047302-ventadepartamentolas-canitas-amoblado3-dormitorioscon-cochera-a-nuevo-_JM#polycard_client=search-desktop&search_layout=grid&position=3&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,690000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Las Cañitas
215.0,"Enrique Martinez Al 2200, Belgrano R, Capital Federal",Departamento En Venta En Belgrano R Vista Abierta. Balcón Aterrazado,,https://departamento.mercadolibre.com.ar/MLA-3160038022-departamento-en-venta-en-belgrano-r-vista-abierta-balcon-aterrazado-_JM#polycard_client=search-desktop&search_layout=grid&position=4&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,215000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano R
155.0,"Campos Salles Al 1900, Núñez, Capital Federal",Departamento En Venta 2 Ambientes Con Cochera En Nuñez,,https://departamento.mercadolibre.com.ar/MLA-1737941161-departamento-en-venta-2-ambientes-con-cochera-en-nunez-_JM#polycard_client=search-desktop&search_layout=grid&position=5&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,155000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Núñez
215.0,"Enrique Martinez Al 2200, Belgrano, Capital Federal",Departamento En Venta En Belgrano R Vista Abierta. Balcón Aterrazado,,https://departamento.mercadolibre.com.ar/MLA-1738095597-departamento-en-venta-en-belgrano-r-vista-abierta-balcon-aterrazado-_JM#polycard_client=search-desktop&search_layout=grid&position=6&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,215000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
95.0,"11 De Septiembre De 1888 2700, Belgrano, Capital Federal",Venta Monoambiente Balcon Belgrano Apto Credito,,https://departamento.mercadolibre.com.ar/MLA-3165608454-venta-monoambiente-balcon-belgrano-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=7&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,95000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
86.0,"Miller Al 3200, Villa Urquiza, Capital Federal",Venta Departamento Monoambiente Con Balcón En Villa Urquiza,,https://departamento.mercadolibre.com.ar/MLA-3168743618-venta-departamento-monoambiente-con-balcon-en-villa-urquiza-_JM#polycard_client=search-desktop&search_layout=grid&position=8&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,86000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Villa Urquiza
320.0,"Charcas 5100, Palermo, Capital Federal","Departamento En Venta En Palermo, Capital Federal, Buenos Aires",,https://departamento.mercadolibre.com.ar/MLA-1737828415-departamento-en-venta-en-palermo-capital-federal-buenos-aires-_JM#polycard_client=search-desktop&search_layout=grid&position=9&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,320000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
90.0,"Avenida Independencia 700, San Telmo, Capital Federal","2 Ambientes Con Balcon, Zona Uade , San Telmo",,https://departamento.mercadolibre.com.ar/MLA-1739684217-2-ambientes-con-balcon-zona-uade-san-telmo-_JM#polycard_client=search-desktop&search_layout=grid&position=10&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,90000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,San Telmo
90.0,"Viamonte Al 700, Retiro, Capital Federal",Venta Departamento 3 Ambientes En San Nicolás,,https://departamento.mercadolibre.com.ar/MLA-3168246810-venta-departamento-3-ambientes-en-san-nicolas-_JM#polycard_client=search-desktop&search_layout=grid&position=11&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,90000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Retiro
163.0,"Cabello Al 3200, Palermo, Capital Federal",Departamento En Venta En Palermo. Apto Crédito,,https://departamento.mercadolibre.com.ar/MLA-3173927386-departamento-en-venta-en-palermo-apto-credito-_JM#polycard_client=search-desktop&search_layout=grid&position=12&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,163000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
245.0,"Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal, Barrio Norte, Capital Federal","Departamento Venta 3 Ambientes 93 M2 Barrio Norte, Capital Federal",,https://departamento.mercadolibre.com.ar/MLA-1742470663-departamento-venta-3-ambientes-93-m2-barrio-norte-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=13&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,245000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Barrio Norte
190.0,"Departamento Venta Monoambiente 46 M2 Torre IQ Callao, Recoleta Capital Federal, Recoleta, Capital Federal","Departamento Venta Monoambiente 46 M2 Torre Iq Callao, Recoleta Capital Federal",,https://departamento.mercadolibre.com.ar/MLA-3173839112-departamento-venta-monoambiente-46-m2-torre-iq-callao-recoleta-capital-federal-_JM#polycard_client=search-desktop&search_layout=grid&position=14&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,190000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
109.0,"Gurruchaga Al 2200, Palermo, Capital Federal",Venta Monoambiente En Palermo,,https://departamento.mercadolibre.com.ar/MLA-1738053249-venta-monoambiente-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=15&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,109000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
110.0,"Ohiggins 1500, Belgrano, Capital Federal",Monoambiente A Estrenar En Belgrano Con Amenities,,https://departamento.mercadolibre.com.ar/MLA-1735717049-monoambiente-a-estrenar-en-belgrano-con-amenities-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,110000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
73.0,"Billinghurst Al 1400 - Piso 5, Recoleta, Capital Federal",Monoambiente - Venta - Balcon - Frente - Recoleta,,https://departamento.mercadolibre.com.ar/MLA-1737642603-monoambiente-venta-balcon-frente-recoleta-_JM#polycard_client=search-desktop&search_layout=grid&position=17&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,73000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Recoleta
243.0,"Echeverría 2700, Belgrano, Capital Federal",Dpto De 5 Amb. C/balcon Y Baulera Venta Belgrano,,https://departamento.mercadolibre.com.ar/MLA-3152875488-dpto-de-5-amb-cbalcon-y-baulera-venta-belgrano-_JM#polycard_client=search-desktop&search_layout=grid&position=18&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,243000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Belgrano
115.0,"Julián Álvarez Al 1600, Palermo Viejo, Capital Federal",Monoambiente En Venta En Palermo Viejo,,https://departamento.mercadolibre.com.ar/MLA-3159275788-monoambiente-en-venta-en-palermo-viejo-_JM#polycard_client=search-desktop&search_layout=grid&position=19&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,115000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo Viejo
97.0,"Av. Cordoba Al 3500, Palermo, Capital Federal",Venta Monomabiente Amplio Con Balcón En Palermo,,https://departamento.mercadolibre.com.ar/MLA-3177350600-venta-monomabiente-amplio-con-balcon-en-palermo-_JM#polycard_client=search-desktop&search_layout=grid&position=20&type=item&float_highlight=recent_publication&tracking_id=1dac2510-416d-4409-8829-16f13af5de9c&price_drop=not_apply,,97000,,,,1,0,0,0,0.0,0,0.0,0.0,0,,Palermo
